COMPANY_ID,QUERY,ANSWER,CONTEXT,__index_level_0__
ADSL_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are zero.,"Amortisation Expenses: 9.57 Other Expenses: 26.58 Total Expenses: 202.75 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 13.2 Exceptional Items: 0 Profit/Loss Before Tax: 13.2 Tax Expenses-Continued Operations: nan Current Tax: 3.88 Less: MAT Credit Entitlement: 0 Deferred Tax: 0 Tax For Earlier Years: 0 Total Tax Expenses: 3.88 Profit/Loss",2615
JSWHL_2023_converted.txt_3,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio: 0.02,"98.54 Net Profit Margin (%): 73.65 Return on Networth / Equity (%): 1.57 Return on Capital Employed (%): 1.85 Return on Assets (%): 1.38 Total Debt/Equity (X): 0.0 Asset Turnover Ratio (%): 0.02 Liquidity Ratios: nan Current Ratio (X): 102,902.41 Quick Ratio (X): 102,902.41 Inventory Turnover Ratio (X): 0.0 Dividend Payout Ratio (NP) (%): 0 Dividend",3047
RHFL_2023_converted.txt_1,What are the total shareholders' funds of the company?,Total Shareholders' Funds of the company are -42.79.,Symbol: RHFL Company Name: Reliance Home Finance Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 485.06 Total Share Capital: 516.1 Reserves and Surplus: -563.89 Total Reserves and Surplus: -563.89 Total Shareholders Funds: -42.79 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 55.95 Deferred Tax Liabilities [Net]:,1613
SHREYANIND_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company amount to 3.42.,"Amortisation Expenses: 13.16 Other Expenses: 257.68 Total Expenses: 777.32 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 93.73 Exceptional Items: 0 Profit/Loss Before Tax: 93.73 Tax Expenses-Continued Operations: nan Current Tax: 16.85 Less: MAT Credit Entitlement: 0 Deferred Tax: 3.42 Tax For Earlier Years: 0 Total Tax Expenses: 20.27",2512
KAVVERITEL_2023_converted.txt_1,What is the total reserves and surplus of the company?,The total reserves and surplus of Kavveri Telecom Products Ltd. is 37.58.,Symbol: KAVVERITEL Company Name: Kavveri Telecom Products Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 20.12 Total Share Capital: 20.12 Reserves and Surplus: 37.58 Total Reserves and Surplus: 37.58 Total Shareholders Funds: 57.7 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:,962
INDNIPPON_2023_converted.txt_3,What is the total value of assets of the company?,The total value of assets of the company is ₹717.75.,"Advances: 0 OtherCurrentAssets: 15.05 Total Current Assets: 361.64 Total Assets: 717.75 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 9.33 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure",3638
HINDZINC_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio (%): 0.85,Margin (%): 45.83 PBT Margin (%): 44.86 Net Profit Margin (%): 30.85 Return on Networth / Equity (%): 81.28 Return on Capital Employed (%): 86.77 Return on Assets (%): 29.67 Total Debt/Equity (X): 0.91 Asset Turnover Ratio (%): 0.85 Liquidity Ratios: nan Current Ratio (X): 0.85 Quick Ratio (X): 0.75 Inventory Turnover Ratio (X): 0.0 Dividend Payout,2962
AMBIKCO_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,Expenditure in foreign currency of the company is 456.47.,"980.27 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 81.46 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 456.47 REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS:",4574
ESSARSHPNG_2023_converted.txt_5,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 1.77.,"0 OtherCurrentAssets: 314.02 Total Current Assets: 336.87 Total Assets: 381.53 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 878.49 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In",4314
HAL_2023_converted.txt_3,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 332.83.,"OtherCurrentAssets: 14,692.80 Total Current Assets: 51,886.31 Total Assets: 67,117.38 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 14,788.88 CIF VALUE OF IMPORTS: nan Raw Materials: 2,734.17 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 119.36 EXPENDITURE IN FOREIGN EXCHANGE:",4327
EVERESTIND_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 26.6.,Symbol: EVERESTIND Company Name: Everest Industries Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 15.74 Total Share Capital: 15.74 Reserves and Surplus: 568.32 Total Reserves and Surplus: 568.32 Total Shareholders Funds: 584.06 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 26.6,2185
SOMICONVEY_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 0.13.,"Amortisation Expenses: 1.01 Other Expenses: 10.81 Total Expenses: 89.65 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 4.27 Exceptional Items: 0 Profit/Loss Before Tax: 4.27 Tax Expenses-Continued Operations: nan Current Tax: 0.68 Less: MAT Credit Entitlement: 0 Deferred Tax: 0.13 Tax For Earlier Years: 0 Total Tax Expenses: 0.81 Profit/Loss",2436
RVNL_2023_converted.txt_3,What are the long-term borrowings of the company?,"$6,030.58","Symbol: RVNL Company Name: Rail Vikas Nigam Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 2,085.02 Total Share Capital: 2,085.02 Reserves and Surplus: 4,394.13 Total Reserves and Surplus: 4,394.13 Total Shareholders Funds: 6,479.15 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 6,030.58 Deferred Tax Liabilities",2037
ZENITHEXPO_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 5.4.,Symbol: ZENITHEXPO Company Name: Zenith Exports Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 5.4 Total Share Capital: 5.4 Reserves and Surplus: 74.33 Total Reserves and Surplus: 74.33 Total Shareholders Funds: 79.73 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long,772
ABAN_2023_converted.txt_0,What is the total reserves and surplus of the company?,The total reserves and surplus of the company is -892.29 crore.,Symbol: ABAN Company Name: Aban Offshore Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 11.67 Total Share Capital: 11.67 Reserves and Surplus: -892.29 Total Reserves and Surplus: -892.29 Total Shareholders Funds: -880.62 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long,1284
MARICO_2023_converted.txt_4,What is the expenditure in foreign currency of the company?,Expenditure in foreign currency of the company is 147.32.,"ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 930 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 147.32 REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS: nan Dividend",4393
CANBK_2023_converted.txt_1,What are the total shareholders' funds of the company?,"Total shareholders' funds of the company are 71,793.05.","Symbol: CANBK Company Name: Canara Bank EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 1,814.13 Total Share Capital: 1,814.13 Reserves and Surplus: 7,475.04 Total Reserves and Surplus: 64,318.01 Total Shareholders Funds: 71,793.05 NON-CURRENT LIABILITIES: 73,607.18 Long Term Borrowings: 1,179,218.61 Deferred Tax Liabilities",1414
ARCHIES_2023_converted.txt_1,What is the total reserves and surplus of the company?,The total reserves and surplus of the company is 100.54.,Symbol: ARCHIES Company Name: Archies Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 6.76 Total Share Capital: 6.76 Reserves and Surplus: 88.71 Total Reserves and Surplus: 100.54 Total Shareholders Funds: 107.3 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0.73 Deferred Tax Liabilities [Net]: 0 Other Long Term,1234
RITES_2023_converted.txt_3,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are -9.36.,"Expenses: 59.38 Other Expenses: 141.63 Total Expenses: 1,930.24 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 708.54 Exceptional Items: 0 Profit/Loss Before Tax: 708.54 Tax Expenses-Continued Operations: nan Current Tax: 187.36 Less: MAT Credit Entitlement: 0 Deferred Tax: -9.36 Tax For Earlier Years: 0 Total Tax Expenses: 178 Profit/Loss",2337
NATIONALUM_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 918.32.,"Symbol: NATIONALUM Company Name: National Aluminium Company Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 918.32 Total Share Capital: 918.32 Reserves and Surplus: 12,320.14 Total Reserves and Surplus: 12,320.14 Total Shareholders Funds: 13,238.46 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities",435
MODIRUBBER_2023_converted.txt_1,What are the total shareholders' funds of the company?,The total shareholders' funds of the company are 350.68.,Symbol: MODIRUBBER Company Name: Modi Rubber Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 25.04 Total Share Capital: 25.04 Reserves and Surplus: 325.64 Total Reserves and Surplus: 325.64 Total Shareholders Funds: 350.68 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 2.5 Deferred Tax Liabilities [Net]: 40.21 Other,1674
LAOPALA_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 22.2.,Symbol: LAOPALA Company Name: La Opala RG Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 22.2 Total Share Capital: 22.2 Reserves and Surplus: 752.75 Total Reserves and Surplus: 752.75 Total Shareholders Funds: 774.95 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 8.33 Deferred Tax Liabilities [Net]: 47.22 Other,365
MOLDTKPAC_2023_converted.txt_2,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company amount to 2.35.,"Amortisation Expenses: 30.23 Other Expenses: 114.91 Total Expenses: 628.58 Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax: 102.72 Exceptional Items: 0 Profit/Loss Before Tax: 102.72 Tax Expenses-Continued Operations: nan Current Tax: 23.67 Less: MAT Credit Entitlement: 0 Deferred Tax: 2.35 Tax For Earlier Years: -3.73 Total Tax Expenses: 22.29",2297
EMAMILTD_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 44.12.,"Symbol: EMAMILTD Company Name: Emami Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 44.12 Total Share Capital: 44.12 Reserves and Surplus: 2,219.58 Total Reserves and Surplus: 2,219.58 Total Shareholders Funds: 2,263.70 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long",231
HPL_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is $1,628.90 million.","And Advances: 0.78 OtherCurrentAssets: 64.01 Total Current Assets: 1,139.12 Total Assets: 1,628.90 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 11.66 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE:",3470
PKTEA_2023_converted.txt_2,What is the total value of assets of the company?,Total value of assets of the company is 215.75.,"65.53 Total Assets: 215.75 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 0 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In Foreign Currency: 0 REMITTANCES IN FOREIGN CURRENCIES FOR",3752
CAMLINFINE_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 15.71.,Symbol: CAMLINFINE Company Name: Camlin Fine Sciences Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 15.71 Total Share Capital: 15.71 Reserves and Surplus: 608.82 Total Reserves and Surplus: 608.82 Total Shareholders Funds: 638.83 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 292.31 Deferred Tax Liabilities [Net]:,407
CIPLA_2023_converted.txt_1,What are the deferred tax liabilities of the company?,The deferred tax liabilities of the company are 36.13.,"Symbol: CIPLA Company Name: Cipla Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 161.43 Total Share Capital: 161.43 Reserves and Surplus: 24,437.55 Total Reserves and Surplus: 24,437.55 Total Shareholders Funds: 24,638.09 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 36.13 Other",2090
BALMLAWRIE_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 171.,"Symbol: BALMLAWRIE Company Name: Balmer Lawrie & Co Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 171 Total Share Capital: 171 Reserves and Surplus: 1,185.24 Total Reserves and Surplus: 1,185.24 Total Shareholders Funds: 1,356.25 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]:",86
AKSHARCHEM_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 8.03.,Symbol: AKSHARCHEM Company Name: AksharChem (India) Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 8.03 Total Share Capital: 8.03 Reserves and Surplus: 270.33 Total Reserves and Surplus: 270.33 Total Shareholders Funds: 278.36 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 16.5 Deferred Tax Liabilities [Net]: 18.15,844
MOIL_2023_converted.txt_1,What is the total reserves and surplus of the company?,"The total reserves and surplus of MOIL Ltd. is 2,040.83.","Symbol: MOIL Company Name: MOIL Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 203.49 Total Share Capital: 203.49 Reserves and Surplus: 2,040.83 Total Reserves and Surplus: 2,040.83 Total Shareholders Funds: 2,244.32 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 0 Deferred Tax Liabilities [Net]: 0 Other Long Term",1031
NAHARSPING_2023_converted.txt_2,What is the total value of assets of the company?,"The total value of assets of the company is 2,514.24.","Current Liabilities: 702.11 Total Capital And Liabilities: 2,514.24 ASSETS: nan NON-CURRENT ASSETS: nan Tangible Assets: 830.4 Intangible Assets: 0.52 Capital Work-In-Progress: 101.07 Other Assets: 6.86 Fixed Assets: 938.86 Non-Current Investments: 147.97 Deferred Tax Assets [Net]: 0 Long Term Loans And Advances: 0 Other Non-Current Assets: 103.81 Total",3911
GMDCLTD_2023_converted.txt_3,What is the total value of assets of the company?,"The total value of assets of the company is 6,881.95.","And Advances: 3 OtherCurrentAssets: 1,619.88 Total Current Assets: 1,994.46 Total Assets: 6,881.95 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 1,182.84 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE:",3538
DWARKESH_2023_converted.txt_2,What is the Asset Turnover Ratio of the company?,Asset Turnover Ratio is 1.56 %.,7.25 Net Profit Margin (%): 4.98 Return on Networth / Equity (%): 14.16 Return on Capital Employed (%): 18.16 Return on Assets (%): 8.18 Total Debt/Equity (X): 0.5 Asset Turnover Ratio (%): 1.56 Liquidity Ratios: nan Current Ratio (X): 2.3 Quick Ratio (X): 0.42 Inventory Turnover Ratio (X): 2.16 Dividend Payout Ratio (NP) (%): 35.93 Dividend Payout,2780
UNICHEMLAB_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 14.08.,"Symbol: UNICHEMLAB Company Name: Unichem Laboratories Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 14.08 Total Share Capital: 14.08 Reserves and Surplus: 2,358.14 Total Reserves and Surplus: 2,358.14 Total Shareholders Funds: 2,384.27 NON-CURRENT LIABILITIES: nan Long Term Borrowings: 63.65 Deferred Tax Liabilities",855
AXISBANK_2023_converted.txt_0,What is the equity share capital of the company?,The equity share capital of the company is 615.37.,"Symbol: AXISBANK Company Name: Axis Bank Ltd. EQUITIES AND LIABILITIES: nan SHAREHOLDER'S FUNDS: nan Equity Share Capital: 615.37 Total Share Capital: 615.37 Reserves and Surplus: 0 Total Reserves and Surplus: 124,377.87 Total Shareholders Funds: 124,377.87 NON-CURRENT LIABILITIES: 125,416.66 Long Term Borrowings: 946,945.21 Deferred Tax Liabilities",78
AXISCADES_2023_converted.txt_4,What is the expenditure in foreign currency of the company?,The expenditure in foreign currency of the company is 42.71.,"0.1 OtherCurrentAssets: 47.85 Total Current Assets: 118.77 Total Assets: 561.5 OTHER ADDITIONAL INFORMATION: nan CONTINGENT LIABILITIES, COMMITMENTS: nan Contingent Liabilities: 80.94 CIF VALUE OF IMPORTS: nan Raw Materials: 0 Stores, Spares And Loose Tools: 0 Trade/Other Goods: 0 Capital Goods: 0 EXPENDITURE IN FOREIGN EXCHANGE: nan Expenditure In",4237
